Rk,Name,Age,Tm,IP,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1st%,30%,30c,30s,02%,02c,02s,02h,L/SO,S/SO,L/SO%,3pK,4pW,PAu,Pitu,Stru,Name-additional
550,Ryan Loutos,26,LAD,3.0,16,58,3.63,37,63.8%,24.3%,16.2%,29.7%,29.7%,75.7%,0.0%,48.3%,78.6%,56.3%,0.0%,0,0,6.3%,1,1,0,0,2,0.0%,1,0,0,0,0,loutory01
551,Ryan Loutos,26,WSN,9.0,52,173,3.33,110,63.6%,29.1%,10.9%,24.5%,35.5%,70.9%,0.0%,45.1%,84.6%,61.5%,7.7%,4,1,13.5%,7,3,0,1,5,16.7%,1,3,0,0,0,loutory01
552,Richard Lovelady*,29,TOT,8.1,44,174,3.95,112,64.4%,25.0%,20.5%,30.4%,24.1%,75.0%,0.0%,48.3%,72.6%,63.6%,4.5%,2,0,27.3%,12,9,3,1,7,12.5%,2,2,0,0,0,lovelri01
553,Richard Lovelady*,29,TOR,1.2,12,46,3.83,27,58.7%,25.9%,18.5%,40.7%,14.8%,74.1%,0.0%,43.5%,75.0%,58.3%,8.3%,1,0,25.0%,3,3,1,0,3,0.0%,0,1,0,0,0,lovelri01
554,Richard Lovelady*,29,NYM,6.2,32,128,4.00,85,66.4%,24.7%,21.2%,27.1%,27.1%,75.3%,0.0%,50.0%,71.9%,65.6%,3.1%,1,0,28.1%,9,6,2,1,4,20.0%,2,1,0,0,0,lovelri01
555,Easton Lucas*,28,TOR,24.1,108,438,4.06,282,64.4%,19.9%,19.1%,35.1%,25.9%,80.1%,0.0%,51.6%,76.1%,68.5%,2.8%,3,1,25.9%,28,15,2,4,19,17.4%,4,2,0,0,0,lucasea01
556,Joey Lucchesi*,32,SFG,23.0,94,371,3.95,239,64.4%,28.9%,16.3%,25.9%,28.9%,71.1%,0.0%,45.8%,77.1%,61.7%,5.3%,5,4,29.8%,28,16,2,2,18,10.0%,4,1,0,0,0,lucchjo01
557,Seth Lugo,35,KCR,131.1,548,2114,3.86,1338,63.3%,29.5%,14.6%,27.2%,28.6%,70.5%,0.0%,44.6%,79.2%,67.3%,5.3%,29,24,23.5%,129,63,4,25,85,22.7%,20,5,0,0,0,lugose01
558,Jesús Luzardo*,27,PHI,139.0,591,2327,3.94,1496,64.3%,25.7%,22.2%,26.7%,25.5%,74.3%,0.0%,47.8%,70.1%,66.7%,2.4%,14,10,27.1%,160,77,6,26,132,16.5%,33,4,0,0,0,luzarje01
559,Daniel Lynch IV*,28,KCR,52.0,224,827,3.69,518,62.6%,31.1%,15.1%,22.0%,31.9%,68.9%,0.0%,43.2%,78.2%,63.8%,6.7%,15,11,23.7%,53,30,4,10,22,31.3%,6,3,0,0,0,lynchda02
560,Willie MacIver,28,ATH,2.0,10,18,1.80,15,83.3%,33.3%,0.0%,0.0%,66.7%,66.7%,0.0%,55.6%,100.0%,80.0%,0.0%,0,0,0.0%,0,0,0,0,0,,0,0,0,0,0,macivwi01
561,Kenta Maeda,37,DET,8.0,43,171,3.98,100,58.5%,22.0%,21.0%,31.0%,26.0%,78.0%,0.0%,45.6%,73.1%,55.8%,4.7%,2,1,27.9%,12,7,0,1,7,12.5%,1,1,0,0,0,maedake01
562,Tyler Mahle,30,TEX,77.0,309,1235,4.00,802,64.9%,23.2%,17.5%,31.3%,28.1%,76.8%,0.0%,49.9%,77.3%,63.8%,3.9%,12,9,25.6%,79,41,8,10,46,17.9%,10,3,0,0,0,mahlety01
563,Anthony Maldonado,27,ATH,6.0,33,129,3.91,74,57.4%,24.3%,23.0%,24.3%,28.4%,75.7%,0.0%,43.4%,69.6%,54.5%,15.2%,5,3,18.2%,6,2,0,0,7,0.0%,1,1,0,0,0,maldoan01
564,Sean Manaea*,33,NYM,32.0,137,560,4.09,386,68.9%,24.1%,18.1%,34.7%,23.1%,75.9%,0.0%,52.3%,76.1%,64.2%,0.7%,1,1,31.4%,43,20,1,5,32,13.5%,3,0,0,0,0,manaese01
565,Joe Mantiply*,34,ARI,9.2,59,192,3.25,131,68.2%,30.5%,14.5%,19.8%,35.1%,69.5%,0.0%,47.4%,79.1%,69.5%,3.4%,2,1,22.0%,13,9,2,1,7,12.5%,3,0,0,0,0,mantijo01
566,Ron Marinaccio,29,SDP,4.2,17,67,3.94,47,70.1%,19.1%,25.5%,31.9%,23.4%,80.9%,0.0%,56.7%,68.4%,64.7%,5.9%,1,1,52.9%,9,6,1,0,5,0.0%,0,0,0,0,0,marinro01
567,Germán Márquez,30,COL,98.1,455,1597,3.51,1004,62.9%,23.2%,15.0%,27.8%,34.0%,76.8%,0.0%,48.3%,80.4%,58.5%,2.6%,12,9,18.7%,85,45,6,13,60,17.8%,12,2,0,0,0,marquge01
568,Chris Martin,39,TEX,34.1,141,492,3.49,351,71.3%,24.2%,16.8%,31.1%,27.9%,75.8%,0.0%,54.1%,77.8%,73.8%,3.5%,5,1,28.4%,40,19,3,9,27,25.0%,8,1,0,0,0,martich02
569,Corbin Martin,29,BAL,10.2,54,207,3.83,125,60.4%,25.6%,25.6%,24.0%,24.8%,74.4%,0.0%,44.9%,65.6%,59.3%,9.3%,5,3,22.2%,12,6,1,4,11,26.7%,3,2,0,0,0,martico02
570,Davis Martin,28,CHW,107.1,449,1701,3.79,1071,63.0%,21.8%,16.9%,30.1%,31.3%,78.2%,0.0%,49.3%,78.4%,56.8%,3.6%,16,9,21.6%,97,44,3,12,62,16.2%,6,7,0,0,0,martida03
571,Justin Martinez,23,ARI,15.1,67,267,3.99,152,56.9%,33.6%,24.3%,22.4%,19.7%,66.4%,0.0%,37.8%,63.4%,53.7%,7.5%,5,2,25.4%,17,10,1,7,15,31.8%,1,2,0,0,0,martiju01
572,Nick Martinez,34,CIN,139.0,575,2156,3.75,1393,64.6%,27.1%,14.1%,27.3%,31.4%,72.9%,0.0%,47.1%,80.6%,61.7%,2.6%,15,14,24.0%,138,82,12,27,71,27.6%,10,1,0,0,0,martini01
573,Miles Mastrobuoni,29,SEA,1.0,6,23,3.83,10,43.5%,30.0%,10.0%,20.0%,40.0%,70.0%,0.0%,30.4%,85.7%,33.3%,16.7%,1,0,16.7%,1,0,0,0,0,,0,1,0,0,0,mastrmi01
574,Jorge Mateo,30,BAL,1.0,11,35,3.18,15,42.9%,6.7%,0.0%,40.0%,53.3%,93.3%,0.0%,40.0%,100.0%,27.3%,0.0%,0,0,0.0%,0,0,0,0,0,,0,0,0,0,0,mateojo01
575,Phil Maton,32,TOT,46.2,193,763,3.95,490,64.2%,29.6%,24.9%,23.3%,22.2%,70.4%,0.0%,45.2%,64.6%,59.1%,4.1%,8,4,26.9%,52,34,2,7,51,12.1%,15,3,0,0,0,matonph01
576,Phil Maton,32,STL,38.1,158,631,3.99,413,65.5%,30.3%,24.2%,23.7%,21.8%,69.7%,0.0%,45.6%,65.3%,61.4%,3.2%,5,3,29.1%,46,28,2,5,43,10.4%,10,1,0,0,0,matonph01
577,Phil Maton,32,TEX,8.1,35,132,3.77,77,58.3%,26.0%,28.6%,20.8%,24.7%,74.0%,0.0%,43.2%,61.4%,48.6%,8.6%,3,1,17.1%,6,6,0,2,8,20.0%,5,2,0,0,0,matonph01
578,Yuki Matsui*,29,SDP,46.2,202,783,3.88,488,62.3%,19.5%,24.6%,29.1%,26.8%,80.5%,0.0%,50.2%,69.5%,59.4%,4.5%,9,3,25.2%,51,27,5,9,38,18.8%,14,4,0,0,0,matsuyu01
579,Zebby Matthews,25,MIN,48.0,211,832,3.94,545,65.5%,25.0%,22.6%,28.1%,24.4%,75.0%,0.0%,49.2%,69.9%,65.4%,2.8%,6,4,30.8%,65,30,2,13,50,20.6%,11,2,0,0,0,matthze01
580,Isaac Mattson,29,PIT,32.0,133,542,4.08,357,65.9%,24.6%,18.8%,33.1%,23.2%,75.1%,0.0%,49.4%,74.7%,62.4%,6.8%,9,7,24.1%,32,19,2,7,28,20.0%,6,1,0,0,0,mattsis01
581,Steven Matz*,34,TOT,61.1,250,972,3.89,660,67.9%,29.4%,13.9%,28.2%,28.5%,70.6%,0.0%,47.9%,80.3%,65.2%,2.0%,5,5,32.0%,80,40,5,16,34,32.0%,12,0,0,0,0,matzst01
582,Steven Matz*,34,STL,55.0,227,894,3.94,606,67.8%,29.2%,14.2%,28.5%,28.1%,70.8%,0.0%,48.0%,80.0%,64.8%,2.2%,5,5,33.5%,76,38,5,15,32,31.9%,11,0,0,0,0,matzst01
583,Steven Matz*,34,BOS,6.1,23,78,3.39,54,69.2%,31.5%,11.1%,24.1%,33.3%,68.5%,0.0%,47.4%,83.8%,69.6%,0.0%,0,0,17.4%,4,2,0,1,2,33.3%,1,0,0,0,0,matzst01
584,Tyler Matzek*,34,NYY,6.1,35,127,3.63,79,62.2%,24.1%,16.5%,30.4%,29.1%,75.9%,0.0%,47.2%,78.3%,57.1%,8.6%,3,1,25.7%,9,5,1,1,6,14.3%,0,2,0,0,0,matzety01
585,Dustin May,27,TOT,119.2,522,1949,3.73,1241,63.7%,29.5%,14.7%,27.6%,28.3%,70.5%,0.0%,44.9%,79.2%,58.8%,6.3%,33,15,25.5%,133,90,6,33,81,28.9%,21,15,0,0,0,maydu01
586,Dustin May,27,LAD,104.0,451,1666,3.69,1047,62.8%,29.5%,14.3%,27.2%,28.9%,70.5%,0.0%,44.3%,79.7%,57.2%,6.4%,29,12,23.1%,104,69,3,26,71,26.8%,19,14,0,0,0,maydu01
587,Dustin May,27,BOS,15.2,71,283,3.99,194,68.6%,29.4%,16.5%,29.4%,24.7%,70.6%,0.0%,48.4%,76.6%,69.0%,5.6%,4,3,40.8%,29,21,3,7,10,41.2%,2,1,0,0,0,maydu01
588,Tim Mayza*,33,PIT,9.1,40,162,4.05,110,67.9%,29.1%,17.3%,26.4%,27.3%,70.9%,0.0%,48.1%,75.6%,70.0%,0.0%,0,0,32.5%,13,6,0,2,6,25.0%,2,0,0,0,0,mayzati01
589,Adam Mazur,24,MIA,5.2,27,97,3.59,59,60.8%,22.0%,18.6%,28.8%,30.5%,78.0%,0.0%,47.4%,76.1%,59.3%,3.7%,1,0,14.8%,4,3,0,0,5,0.0%,1,1,0,0,0,mazurad01
590,Darren McCaughan,29,MIN,5.1,23,86,3.74,62,72.1%,29.0%,19.4%,25.8%,25.8%,71.0%,0.0%,51.2%,72.7%,78.3%,0.0%,0,0,39.1%,9,6,1,3,3,50.0%,1,0,0,0,0,mccauda01
591,Chas McCormick*,30,HOU,3.0,15,54,3.60,28,51.9%,35.7%,7.1%,21.4%,35.7%,64.3%,0.0%,33.3%,88.9%,33.3%,6.7%,1,1,6.7%,1,1,0,0,1,0.0%,0,0,0,0,0,mccorch01
592,Lance McCullers Jr.,31,HOU,44.1,216,915,4.24,532,58.1%,32.5%,16.5%,26.3%,24.6%,67.5%,0.0%,39.2%,75.5%,52.8%,6.0%,13,8,19.9%,43,21,2,13,37,26.0%,10,5,0,0,0,mcculla02
593,Garrett McDaniels*,25,LAA,10.2,50,191,3.82,106,55.5%,29.2%,17.0%,20.8%,33.0%,70.8%,0.0%,39.3%,76.0%,56.0%,14.0%,7,3,16.0%,8,4,0,2,4,33.3%,2,4,0,0,0,mcdanga01
594,Chayce McDermott,26,BAL,7.2,39,140,3.59,71,50.7%,35.2%,14.1%,18.3%,32.4%,64.8%,0.0%,32.9%,78.3%,48.7%,12.8%,5,4,7.7%,3,2,0,2,5,28.6%,2,1,0,0,0,mcderch01
595,T.J. McFarland*,36,ATH,15.2,74,272,3.68,175,64.3%,29.7%,12.0%,22.3%,36.0%,70.3%,0.0%,45.2%,82.9%,55.4%,4.1%,3,2,13.5%,10,5,1,2,5,28.6%,2,1,0,0,0,mcfartj01
596,Easton McGee,27,MIL,11.0,49,175,3.57,125,71.4%,24.8%,15.2%,32.8%,27.2%,75.2%,0.0%,53.7%,79.8%,71.4%,4.1%,2,1,34.7%,17,9,0,7,3,70.0%,6,0,0,0,0,mcgeeea01
597,Scott McGough,35,ARI,7.0,35,136,3.89,74,54.4%,24.3%,20.3%,24.3%,31.1%,75.7%,0.0%,41.2%,73.2%,57.1%,2.9%,1,1,31.4%,11,5,0,1,4,20.0%,1,0,0,0,0,mcgousc01
598,Michael McGreevy,24,STL,51.0,211,775,3.67,488,63.0%,26.6%,13.9%,23.8%,35.7%,73.4%,0.0%,46.2%,81.0%,62.6%,2.4%,5,3,18.5%,39,14,4,5,23,17.9%,4,2,0,0,0,mcgremi01
599,Triston McKenzie,27,CLE,5.2,30,123,4.10,64,52.0%,18.8%,17.2%,34.4%,29.7%,81.3%,0.0%,42.3%,78.8%,40.0%,6.7%,2,1,16.7%,5,2,0,0,4,0.0%,1,1,0,0,0,mckentr01
600,Nolan McLean,23,NYM,5.1,21,91,4.33,55,60.4%,30.9%,20.0%,32.7%,16.4%,69.1%,0.0%,41.8%,71.1%,47.6%,0.0%,0,0,28.6%,6,3,0,3,5,37.5%,1,0,0,0,0,mcleano01
601,Nick Mears,28,MIL,47.0,182,707,3.88,500,70.7%,20.4%,20.2%,33.0%,26.4%,79.6%,0.0%,56.3%,74.6%,67.0%,2.7%,5,5,37.9%,69,44,3,12,27,30.8%,8,0,0,0,0,mearsni01
602,Victor Mederos,24,LAA,13.0,62,246,3.97,142,57.7%,25.4%,17.6%,28.9%,28.2%,74.6%,0.0%,43.1%,76.4%,51.6%,8.1%,5,1,29.0%,18,12,4,5,5,50.0%,2,4,0,0,0,medervi01
603,Trevor Megill,31,MIL,43.0,173,671,3.88,451,67.2%,26.6%,22.8%,27.5%,23.1%,73.4%,0.0%,49.3%,68.9%,67.1%,5.8%,10,1,34.1%,59,32,4,8,45,15.1%,12,6,0,0,0,megiltr01
604,Tylor Megill,29,NYM,68.1,305,1234,4.05,770,62.4%,28.1%,22.1%,27.0%,22.9%,71.9%,0.0%,44.9%,69.3%,61.6%,3.6%,11,7,30.5%,93,44,3,25,64,28.1%,12,4,0,0,0,megilty01
605,Juan Mejia,24,COL,46.0,192,789,4.11,509,64.5%,24.4%,23.6%,27.7%,24.4%,75.6%,0.0%,48.8%,68.8%,54.2%,4.7%,9,8,22.9%,44,24,6,6,44,12.0%,5,0,0,0,0,mejiaju01
606,Troy Melton,24,DET,23.1,87,325,3.74,222,68.3%,22.1%,20.3%,30.6%,27.0%,77.9%,0.0%,53.2%,74.0%,74.7%,3.4%,3,3,23.0%,20,11,1,3,19,13.6%,4,0,0,0,0,meltotr01
607,Cristian Mena,22,ARI,6.2,26,100,3.85,58,58.0%,20.7%,24.1%,29.3%,25.9%,79.3%,0.0%,46.0%,69.6%,61.5%,3.8%,1,0,23.1%,6,1,0,2,6,25.0%,0,1,0,0,0,menacr01
608,Michael Mercado,26,PHI,3.0,20,85,4.25,49,57.6%,22.4%,16.3%,36.7%,24.5%,77.6%,0.0%,44.7%,78.9%,60.0%,10.0%,2,1,20.0%,4,1,0,0,4,0.0%,0,1,0,0,0,mercami01
609,Julian Merryweather,33,CHC,18.2,88,353,4.01,219,62.0%,28.8%,13.7%,29.2%,28.3%,71.2%,0.0%,44.2%,80.8%,58.0%,10.2%,9,6,19.3%,17,5,0,3,12,20.0%,2,1,0,0,0,merryju01
610,Luis Mey,24,CIN,20.0,92,398,4.33,229,57.5%,29.7%,18.8%,27.9%,23.6%,70.3%,0.0%,40.5%,73.3%,51.1%,8.7%,8,5,18.5%,17,9,1,6,15,28.6%,4,3,0,0,0,meylu01
611,Max Meyer,26,MIA,64.2,285,1039,3.65,668,64.3%,26.3%,20.2%,24.3%,29.2%,73.7%,0.0%,47.4%,72.6%,62.8%,1.8%,5,3,20.0%,57,26,3,10,58,14.7%,13,2,0,0,0,meyerma01
612,Miles Mikolas,36,STL,122.2,525,1926,3.67,1272,66.0%,27.9%,12.2%,27.5%,32.4%,72.1%,0.0%,47.6%,83.1%,71.2%,1.7%,9,6,23.8%,125,50,7,26,54,32.5%,15,3,0,0,0,mikolmi01
613,Wade Miley*,38,CIN,12.0,55,205,3.73,123,60.0%,31.7%,8.1%,26.8%,33.3%,68.3%,0.0%,41.0%,88.1%,61.8%,7.3%,4,3,21.8%,12,6,0,0,7,0.0%,1,1,0,0,0,mileywa01
614,Bobby Miller,26,LAD,5.0,28,116,4.14,73,62.9%,30.1%,12.3%,32.9%,24.7%,69.9%,0.0%,44.0%,82.4%,60.7%,7.1%,2,1,21.4%,6,1,0,4,3,57.1%,0,0,0,0,0,millebo06
615,Bryce Miller,26,SEA,48.2,216,872,4.04,546,62.6%,22.5%,17.6%,32.1%,27.7%,77.3%,0.0%,48.4%,77.1%,59.3%,4.6%,10,5,25.5%,55,31,3,9,29,23.7%,6,5,0,0,0,millebr04
616,Erik Miller*,27,SFG,30.0,129,482,3.74,285,59.1%,20.0%,24.6%,26.3%,29.1%,80.0%,0.0%,47.3%,69.3%,63.6%,4.7%,6,1,19.4%,25,11,1,5,17,22.7%,4,1,0,0,0,milleer01
617,Mason Miller,26,TOT,45.2,179,717,4.01,467,65.1%,20.8%,35.1%,26.3%,17.8%,79.2%,0.0%,51.6%,55.7%,60.9%,3.9%,7,3,27.4%,49,28,0,12,62,16.2%,16,2,0,0,0,millema03
618,Mason Miller,26,ATH,38.1,152,608,4.00,393,64.6%,20.4%,34.1%,27.0%,18.6%,79.6%,0.0%,51.5%,57.2%,59.2%,3.9%,6,2,25.0%,38,21,0,11,48,18.6%,10,2,0,0,0,millema03
619,Mason Miller,26,SDP,7.1,27,109,4.04,74,67.9%,23.0%,40.5%,23.0%,13.5%,77.0%,0.0%,52.3%,47.4%,70.4%,3.7%,1,1,40.7%,11,7,0,1,14,6.7%,6,0,0,0,0,millema03
620,Shelby Miller,34,TOT,40.0,160,603,3.77,409,67.8%,26.2%,22.7%,26.4%,24.7%,73.8%,0.0%,50.1%,69.2%,69.4%,2.5%,4,1,30.6%,49,24,4,7,37,15.9%,5,1,0,0,0,millesh01
621,Shelby Miller,34,ARI,36.1,143,543,3.80,370,68.1%,26.5%,22.7%,26.8%,24.1%,73.5%,0.0%,50.1%,69.1%,67.8%,2.8%,4,1,32.9%,47,24,4,7,33,17.5%,5,1,0,0,0,millesh01
622,Shelby Miller,34,MIL,3.2,17,60,3.53,39,65.0%,23.1%,23.1%,23.1%,30.8%,76.9%,0.0%,50.0%,70.0%,82.4%,0.0%,0,0,11.8%,2,0,0,0,4,0.0%,0,0,0,0,0,millesh01
623,Hoby Milner*,34,TEX,59.0,235,935,3.98,603,64.5%,34.0%,11.3%,27.0%,27.5%,65.8%,0.0%,42.5%,82.7%,61.3%,2.1%,5,1,24.7%,58,25,2,19,33,36.5%,11,2,0,0,0,milneho01
624,A.J. Minter*,31,NYM,11.0,44,186,4.23,110,59.1%,33.6%,22.7%,20.9%,22.7%,66.4%,0.0%,39.2%,65.8%,65.9%,2.3%,1,0,20.5%,9,4,0,4,10,28.6%,1,1,0,0,0,minteaj01
625,Anthony Misiewicz*,30,MIN,4.1,20,95,4.75,55,57.9%,20.0%,25.5%,32.7%,21.8%,80.0%,0.0%,46.3%,68.2%,60.0%,0.0%,0,0,15.0%,3,0,0,0,5,0.0%,0,0,0,0,0,misiean01
626,Jacob Misiorowski,23,MIL,34.2,140,607,4.34,403,66.4%,22.1%,23.8%,36.2%,17.9%,77.9%,0.0%,51.7%,69.4%,59.3%,6.4%,9,6,35.0%,49,31,1,11,39,22.0%,10,3,0,0,0,misioja01
627,Casey Mize,28,DET,111.2,472,1767,3.74,1166,66.0%,25.1%,17.7%,28.6%,28.6%,74.9%,0.0%,49.4%,76.4%,68.2%,2.5%,12,7,25.8%,122,55,8,22,81,21.4%,20,4,0,0,0,mizeca01
628,Carmen Mlodzinski,26,PIT,79.0,340,1294,3.81,830,64.1%,26.5%,15.7%,27.5%,30.4%,73.5%,0.0%,47.1%,78.7%,62.1%,4.4%,15,9,22.9%,78,30,3,16,49,24.6%,6,6,0,0,0,mlodzca01
629,Anthony Molina,23,COL,17.0,77,292,3.79,179,61.3%,22.9%,21.2%,21.8%,34.1%,77.1%,0.0%,47.3%,72.5%,55.8%,5.2%,4,3,16.9%,13,7,1,5,8,38.5%,2,1,0,0,0,molinan01
630,Sam Moll*,33,CIN,15.0,68,278,4.09,167,60.1%,35.3%,21.6%,19.2%,24.0%,64.7%,0.0%,38.8%,66.7%,60.3%,4.4%,3,3,27.9%,19,12,0,5,14,26.3%,6,0,0,0,0,mollsa01
631,Frankie Montas,32,NYM,38.2,178,708,3.98,452,63.8%,23.9%,18.1%,29.0%,29.0%,76.1%,0.0%,48.6%,76.2%,64.0%,2.2%,4,3,27.5%,49,23,4,3,29,9.4%,7,1,0,0,0,montafr02
632,Keider Montero,24,DET,73.1,319,1168,3.66,792,67.8%,28.2%,13.5%,28.3%,30.1%,71.8%,0.0%,48.7%,81.2%,66.8%,3.8%,12,7,30.1%,96,57,5,21,32,39.6%,7,5,0,0,0,monteke01
633,Rafael Montero,34,TOT,44.0,189,821,4.34,493,60.0%,21.1%,22.3%,32.5%,24.1%,78.9%,0.0%,47.4%,71.7%,63.5%,4.8%,9,4,26.5%,50,21,1,2,40,4.8%,3,3,0,0,0,montera01
634,Rafael Montero,34,TOT,9.2,39,161,4.13,100,62.1%,24.0%,24.0%,28.0%,24.0%,76.0%,0.0%,47.2%,68.4%,76.9%,2.6%,1,1,23.1%,9,4,0,0,8,0.0%,0,0,0,0,0,montera01
635,Rafael Montero,34,HOU,4.0,16,71,4.44,45,63.4%,20.0%,33.3%,26.7%,20.0%,80.0%,0.0%,50.7%,58.3%,75.0%,0.0%,0,0,18.8%,3,1,0,0,5,0.0%,0,0,0,0,0,montera01
636,Rafael Montero,34,ATL,34.1,150,660,4.40,393,59.5%,20.4%,21.9%,33.6%,24.2%,79.6%,0.0%,47.4%,72.5%,60.0%,5.3%,8,3,27.3%,41,17,1,2,32,5.9%,3,3,0,0,0,montera01
637,Rafael Montero,34,DET,5.2,23,90,3.91,55,61.1%,27.3%,16.4%,29.1%,27.3%,72.7%,0.0%,44.4%,77.5%,78.3%,4.3%,1,1,26.1%,6,3,0,0,3,0.0%,0,0,0,0,0,montera01
638,Christian Montes De Oca,25,ARI,2.2,9,46,5.11,27,58.7%,37.0%,18.5%,22.2%,22.2%,63.0%,0.0%,37.0%,70.6%,44.4%,0.0%,0,0,11.1%,1,0,0,0,2,0.0%,0,0,0,0,0,montech01
639,Patrick Monteverde*,27,MIA,3.2,20,87,4.35,56,64.4%,19.6%,12.5%,41.1%,26.8%,80.4%,0.0%,51.7%,84.4%,55.0%,10.0%,2,2,20.0%,4,1,1,1,3,25.0%,0,0,0,0,0,montepa01
640,Mason Montgomery*,25,TBR,38.1,173,703,4.06,457,65.0%,19.7%,28.7%,30.4%,21.2%,80.3%,0.0%,52.2%,64.3%,67.1%,4.6%,8,4,35.3%,61,37,3,8,43,15.7%,10,4,0,0,0,montgma01
641,Luis Morales,22,ATH,9.2,43,181,4.21,96,53.0%,31.3%,13.5%,28.1%,27.1%,68.8%,0.0%,36.5%,80.3%,46.5%,16.3%,7,3,14.0%,6,1,0,4,5,44.4%,0,4,0,0,0,morallu01
642,Jovani Morán*,28,BOS,4.0,20,80,4.00,48,60.0%,25.0%,27.1%,22.9%,25.0%,75.0%,0.0%,45.0%,63.9%,50.0%,10.0%,2,0,30.0%,6,2,1,0,5,0.0%,0,2,0,0,0,moranjo01
643,Adrián Morejón*,26,SDP,56.1,217,761,3.51,525,69.0%,29.7%,17.5%,24.4%,28.4%,70.3%,0.0%,48.5%,75.1%,68.2%,4.1%,9,5,34.1%,74,45,3,19,38,33.3%,12,2,0,0,0,morejad01
644,Dauri Moreta,29,PIT,4.2,18,78,4.33,57,73.1%,28.1%,29.8%,24.6%,17.5%,71.9%,0.0%,52.6%,58.5%,55.6%,0.0%,0,0,33.3%,6,4,0,1,6,14.3%,2,0,0,0,0,moretda01
645,David Morgan,25,SDP,35.1,138,540,3.91,353,65.4%,20.7%,18.1%,36.3%,24.9%,79.3%,0.0%,51.9%,77.1%,65.9%,3.6%,5,1,39.1%,54,28,2,5,31,13.9%,3,4,0,0,0,morgada01
646,Eli Morgan,29,CHC,7.1,35,132,3.77,88,66.7%,21.6%,17.0%,29.5%,31.8%,78.4%,0.0%,52.3%,78.3%,68.6%,5.7%,2,1,14.3%,5,2,0,0,4,0.0%,1,0,0,0,0,morgael01
647,Juan Morillo,26,ARI,29.2,131,520,3.97,323,62.1%,22.0%,20.4%,31.6%,26.0%,78.0%,0.0%,48.5%,73.8%,63.4%,6.9%,9,4,22.9%,30,14,2,6,24,20.0%,6,5,0,0,0,morilju02
648,Charlie Morton,41,TOT,117.2,534,2066,3.87,1323,64.0%,25.7%,20.5%,27.7%,26.1%,74.3%,0.0%,47.6%,72.4%,60.3%,5.4%,29,19,28.5%,152,87,7,26,96,21.3%,24,8,0,0,0,mortoch02
649,Charlie Morton,41,BAL,101.1,466,1794,3.85,1147,63.9%,26.5%,19.4%,27.4%,26.7%,73.5%,0.0%,47.0%,73.5%,60.3%,5.2%,24,16,28.1%,131,76,7,21,80,20.8%,19,7,0,0,0,mortoch02
650,Charlie Morton,41,DET,16.1,68,272,4.00,176,64.7%,20.5%,27.3%,30.1%,22.2%,79.5%,0.0%,51.5%,65.7%,60.3%,7.4%,5,3,30.9%,21,11,0,5,16,23.8%,5,1,0,0,0,mortoch02
651,Andrés Muñoz,26,SEA,48.0,192,795,4.14,500,62.9%,26.6%,26.4%,25.8%,21.2%,73.4%,0.0%,46.2%,64.0%,57.3%,6.8%,13,7,30.7%,59,30,1,15,46,24.6%,14,3,0,0,0,munozan01
652,Roddery Muñoz,25,STL,11.0,51,229,4.49,143,62.4%,20.3%,24.5%,35.7%,19.6%,79.7%,0.0%,49.8%,69.3%,58.8%,5.9%,3,2,21.6%,11,7,1,3,11,21.4%,5,1,0,0,0,munozro01
653,Noah Murdock,26,ATH,17.0,98,392,4.00,237,60.5%,36.3%,16.5%,24.1%,23.2%,63.7%,0.0%,38.5%,74.2%,69.4%,10.2%,10,4,39.8%,39,21,3,7,14,33.3%,4,3,0,0,0,murdono01
654,Penn Murfee,31,CHW,12.2,63,232,3.68,145,62.5%,27.6%,18.6%,23.4%,30.3%,72.4%,0.0%,45.3%,74.3%,58.7%,3.2%,2,1,15.9%,10,6,1,4,9,30.8%,1,1,0,0,0,murfepe01
655,Chris Murphy*,27,BOS,20.2,89,343,3.85,208,60.6%,26.0%,20.2%,27.4%,26.4%,74.0%,0.0%,44.9%,72.7%,56.2%,5.6%,5,3,22.5%,20,10,0,2,16,10.5%,4,1,0,0,0,murphch01
656,Tobias Myers,26,MIL,30.1,138,530,3.84,346,65.3%,24.0%,15.0%,32.4%,28.6%,76.0%,0.0%,49.6%,80.2%,59.4%,5.8%,8,5,29.7%,41,27,5,7,19,26.9%,4,3,0,0,0,myersto01
657,Tommy Nance,34,TOR,15.0,58,208,3.59,138,66.3%,29.7%,18.1%,25.4%,26.8%,70.3%,0.0%,46.6%,74.2%,63.8%,3.4%,2,1,36.2%,21,11,0,5,12,29.4%,5,1,0,0,0,nanceto01
658,Kyle Nelson*,28,ARI,2.0,11,44,4.00,22,50.0%,31.8%,18.2%,27.3%,22.7%,68.2%,0.0%,34.1%,73.3%,45.5%,27.3%,3,2,18.2%,2,1,0,1,1,50.0%,0,1,0,0,0,nelsoky01
659,Ryne Nelson,27,ARI,113.0,458,1801,3.93,1181,65.6%,23.0%,16.7%,32.8%,27.5%,77.0%,0.0%,50.5%,78.3%,62.0%,1.7%,8,3,27.1%,124,69,6,23,76,23.2%,9,5,0,0,0,nelsory01
